,sex,employment,marital,income,social2,rate
10948,1,employed,1,5357,0.19104865,
10949,1,employed,0,6347,0.70165247,
10950,1,student,0,5981,0.4328157,
10951,1,employed,0,11186,0.48562846,
10952,0,student,0,0,0.95365393,
10953,1,employed,1,132514,0.38889167,0.05716111550462716
10954,1,employed,1,5898,0.61807948,
10955,0,unemployed,1,20834,0.96747839,0.07168119177836395
10956,1,student,1,0,0.43065855,
10957,0,retired,0,1348,0.0,0.05412654547547479
10958,1,student,0,0,0.095749989,
10959,1,employed,1,6161,0.54795241,
10960,1,employed,1,23433,0.0,0.06804976346812014
10961,1,employed,1,58410,0.57408434,0.04790943300011552
10962,1,employed,1,1000000,0.0,0.04
10963,0,student,0,7222,0.15649314,
10964,1,employed,1,49015,0.36764702,0.0729489037900717
10965,1,employed,0,10282,0.81127763,
10966,1,unemployed,0,9622,0.035740584,
10967,0,employed,1,29270,0.3629421,
10968,1,employed,1,17913,0.0,
10969,1,employed,0,14946,0.50256777,
10970,1,employed,0,6040,0.0,
10971,1,retired,0,55203,0.0,0.04536391650483395
10972,1,employed,0,8661,0.0,
10973,0,employed,1,12822,0.13094217,
10974,0,student,0,0,0.93423694,
10975,1,employed,1,16954,0.5399211,
10976,1,student,0,0,0.16470289,
10977,1,employed,1,27900,0.72820973,0.05614644537860243
10978,1,employed,0,8813,0.19083281,
10979,1,employed,1,27631,0.58640873,0.08177358799885814
10980,1,student,0,19542,0.86934984,0.044042768232352786
10981,0,unemployed,1,14797,0.0,
10982,1,employed,1,6821,0.0,
10983,0,retired,1,4556,0.35191825,
10984,1,employed,1,5992,0.44396135,
10985,1,student,0,0,0.99744052,
10986,1,employed,1,8079,0.90253675,
10987,1,employed,1,23795,0.57821959,
10988,1,employed,1,17882,0.17139883,
10989,1,unemployed,1,0,0.51902086,
10990,1,employed,1,9747,0.73482597,
10991,1,student,0,0,0.92197442,
10992,1,unemployed,0,0,0.61313283,
10993,1,employed,1,27085,0.0,0.0796713081900406
10994,1,student,0,0,0.8499397,
10995,1,employed,0,8659,0.18288651,
10996,1,employed,1,9606,0.59015495,
10997,0,retired,1,3427,0.29709205,
10998,1,retired,0,18308,0.2023607,0.04083251291325016
10999,1,employed,0,8925,0.97772998,
11000,1,employed,1,8156,0.74799472,
11001,1,employed,1,12556,0.033224564,
11002,0,unemployed,1,2908,0.011051555,
11003,1,unemployed,1,0,0.0,
11004,0,employed,1,4595,0.2351267,
11005,0,retired,0,6768,0.038539357,
11006,1,unemployed,0,6582,0.40336654,
11007,1,employed,1,50076,0.95644176,0.04021132523940054
11008,1,unemployed,1,6173,0.15353444,
11009,1,unemployed,1,11311,0.19397432,
11010,1,employed,1,218781,0.0,0.04
11011,1,employed,1,5266,0.56894046,
11012,1,employed,0,7657,0.61802626,
11013,1,employed,1,7315,0.7643261,
11014,1,employed,1,11753,0.90752554,0.08955808119768027
11015,0,employed,1,11493,0.50188923,
11016,1,employed,1,15979,0.77534533,
11017,1,employed,1,22113,0.0,0.09148764330461914
11018,1,employed,1,18046,0.60002339,
11019,0,retired,0,3864,0.34898207,
11020,1,student,1,0,0.54061788,
11021,0,employed,1,166461,0.39937258,0.04
11022,1,employed,1,6879,0.34439677,
11023,1,employed,0,9738,0.88648069,
11024,1,employed,1,59697,0.21943371,0.05531299557805407
11025,0,employed,0,9608,0.56328243,
11026,0,unemployed,1,0,0.54019022,
11027,1,employed,1,27548,0.57291538,
11028,1,employed,1,10193,0.080842584,
11029,1,employed,1,8733,0.0,
11030,1,employed,1,11761,0.50877619,
11031,0,employed,0,9160,0.7466073,
11032,1,retired,1,13805,0.024735048,0.05057488271225847
11033,0,employed,1,21659,0.39718002,
11034,1,employed,1,11286,0.56481403,
11035,1,employed,1,6694,0.39782023,
11036,1,employed,1,8143,0.37325087,
11037,1,student,0,16956,0.81736213,0.043154527595355
11038,1,employed,0,7762,0.65968692,
11039,0,employed,0,6727,0.6522193,
11040,1,student,0,0,0.0,
11041,0,student,0,0,0.97913116,
11042,1,employed,1,5064,0.70718223,
11043,1,employed,1,35388,0.5506013,
11044,1,employed,1,84286,0.36406013,0.041163711023128435
11045,1,unemployed,1,0,0.0,
11046,1,employed,0,12896,0.7156589,
11047,1,employed,1,7741,0.0,
11048,1,employed,1,9834,0.37546012,
11049,1,employed,1,13754,0.48796946,
11050,1,student,0,0,0.66213262,
11051,1,employed,1,13049,0.29097769,
11052,0,employed,1,5323,0.52255428,
11053,0,retired,1,5936,0.0,
11054,1,employed,0,138894,0.68109351,0.04200400801603207
11055,1,employed,1,9874,0.0,0.06408957004081517
11056,1,employed,0,31290,0.61079872,0.048507348033459054
11057,1,employed,1,19552,0.0,
11058,1,student,1,14571,0.028532041,
11059,1,employed,1,14701,0.75080186,
11060,0,unemployed,1,0,0.0,
11061,0,employed,1,13144,0.5651601,
11062,0,employed,1,18279,0.60955143,
11063,1,employed,0,16694,0.03929935,
11064,1,employed,1,7151,0.045850869,
11065,1,employed,1,5283,0.20634449,
11066,1,employed,1,7838,0.84336805,
11067,1,unemployed,0,9606,0.60758936,
11068,1,employed,0,18840,0.40648985,
11069,1,employed,1,8757,0.66650116,
11070,0,employed,1,6800,0.52731794,
11071,1,student,0,0,0.91937977,
11072,1,employed,1,7834,0.66361696,
11073,0,student,0,506161,0.97549826,
11074,1,employed,0,8020,0.58457065,
11075,1,retired,1,7271,0.0,
11076,0,unemployed,1,0,0.42089894,
11077,1,employed,1,9917,0.0,0.061846193109648145
11078,0,retired,1,25154,0.25906998,0.05820443752069761
11079,0,employed,1,9521,0.89191979,
11080,1,employed,0,5112,0.1063925,
11081,0,employed,1,18977,0.9876104,
11082,0,employed,1,20263,0.10819105,
11083,1,student,1,0,0.73757625,
11084,0,retired,0,4050,0.16994032,
11085,1,employed,1,8883,0.0,
11086,1,employed,0,11391,0.71962345,
11087,1,employed,1,11742,0.70046622,
11088,1,employed,1,9221,0.73382342,
11089,1,unemployed,1,0,0.68460095,
11090,1,employed,1,40252,0.16466872,0.08497271008207324
11091,1,retired,1,16026,0.087379947,
11092,1,employed,0,19071,0.55562377,
11093,1,student,0,0,0.88815027,
11094,1,employed,0,13733,0.8952226,0.08269916834118202
11095,1,employed,1,12343,0.68888253,
11096,1,student,0,0,0.71340454,
11097,1,employed,1,16655,0.0,
11098,1,student,0,6765,0.71555495,0.08852052692523552
11099,1,employed,1,18556,0.50046647,
11100,1,retired,1,4773,0.093101561,
11101,1,employed,1,17435,0.10148251,
11102,0,unemployed,1,11297,0.0,
11103,0,employed,1,7742,0.95305723,0.07571238251544893
11104,1,employed,1,14697,0.65825546,
11105,0,student,0,47748,0.89351064,0.04050795019009651
11106,1,student,0,0,0.82648122,
11107,0,employed,1,8818,0.74185348,
11108,1,employed,1,23490,0.74000466,0.07012700557229333
11109,1,retired,1,1582,0.0,
11110,1,student,0,0,0.75234199,
11111,1,employed,1,15807,0.15950064,
11112,1,employed,1,37632,0.67820543,0.07352724788674583
11113,0,unemployed,1,0,0.13557555,
11114,0,student,0,0,0.57629257,
11115,1,employed,1,15261,0.0,
11116,1,retired,1,7226,0.24609292,
11117,0,retired,0,3117,0.30081517,
11118,1,employed,1,6889,0.30881214,
11119,1,employed,1,8274,0.076712154,
11120,1,employed,1,8029,0.58665723,
11121,1,student,0,0,0.95575702,
11122,0,employed,1,16630,0.59548491,
11123,1,employed,1,29154,0.50249803,0.050322077553115435
11124,1,employed,1,31752,0.35344231,
11125,0,student,0,0,0.0,
11126,1,unemployed,0,11355,0.0,
11127,1,employed,1,15458,0.34570435,
11128,1,employed,1,18744,0.62824804,
11129,0,retired,1,5942,0.28284028,
11130,1,employed,1,59597,0.77464229,0.04390310301344965
11131,1,employed,0,14006,0.5277431,
11132,0,employed,0,11151,0.0,0.06160492947482518
11133,1,employed,1,6321,0.0,
11134,1,employed,1,21470,0.0,
11135,0,retired,1,9018,0.0,
11136,1,employed,1,13239,0.0,
11137,1,unemployed,1,0,0.0,
11138,1,employed,1,49363,0.51941442,0.04219823070500616
11139,1,retired,1,6578,0.24331672,
11140,1,unemployed,0,9364,0.47680011,
11141,1,employed,1,7917,0.53841871,
11142,0,employed,0,442205,0.56078786,0.05754333505960374
11143,0,retired,0,3804,0.0,
11144,1,employed,1,19246,0.8504101,
11145,1,retired,1,26174,0.0,0.04789618880811602
11146,1,employed,0,10190,0.2427319,
11147,1,retired,1,17397,0.30528265,0.046563363251552636
11148,1,student,0,0,0.0,
11149,1,employed,1,62599,0.36725786,0.046511653367937486
11150,1,student,0,0,0.83492744,
11151,0,employed,0,12877,0.54845983,
11152,0,retired,1,2962,0.21269087,
11153,0,employed,0,23725,0.0,
11154,1,employed,1,5921,0.047995217,
11155,1,employed,1,15975,0.62637472,
11156,1,employed,1,7312,0.45799267,
11157,1,retired,1,15156,0.0,
11158,1,employed,1,9263,0.9986974,
11159,1,employed,1,4995,0.0,
11160,1,employed,0,11666,0.39037034,
11161,1,employed,0,9529,0.47348347,
11162,0,employed,1,7965,0.62549365,
11163,1,employed,1,15885,0.010044401,
11164,0,student,0,49125,0.61035216,0.05756758482657856
11165,1,employed,1,27776,0.82947773,0.07162251638520739
11166,1,retired,0,3504,0.0,
11167,1,employed,1,6590,0.76761419,
11168,1,employed,1,9938,0.29423943,
11169,1,student,0,31669,0.98159033,0.04028579594169763
11170,1,employed,1,25587,0.0,
11171,1,employed,1,15738,0.25686216,
11172,1,employed,1,17148,0.54368031,
11173,1,employed,0,45335,0.82735711,
11174,1,unemployed,0,0,0.88457847,
11175,0,employed,1,41672,0.50830847,0.08732286914998885
11176,1,employed,1,24381,0.61481488,
11177,1,employed,1,7039,0.0,
11178,1,employed,0,26159,0.76980162,0.06465374359139399
11179,1,retired,1,4913,0.2837438,
11180,1,unemployed,1,0,0.59587884,
11181,1,employed,1,49080,0.21198224,0.05244801850029547
11182,1,employed,1,21767,0.067559294,
11183,1,employed,1,5389,0.0,
11184,1,employed,1,15313,0.67761904,
11185,0,unemployed,1,12821,0.63455129,0.060908716740833896
11186,1,employed,0,8269,0.27657366,
11187,1,employed,1,14813,0.002802978,
11188,1,employed,1,58251,0.76614964,0.04544519538388219
11189,1,employed,0,12454,0.7385608,
11190,1,employed,1,6276,0.0,
11191,1,employed,1,8480,0.59423488,
11192,1,student,0,9089,0.0,
11193,0,employed,0,42542,0.7999267,
11194,0,employed,1,4456,0.60220432,
11195,1,employed,1,22767,0.90767264,
11196,1,employed,1,14064,0.19736673,
11197,1,employed,0,147350,0.34266764,0.0463112053184808
11198,0,employed,1,64589,0.0,0.04755931280627852
11199,1,employed,1,10479,0.0,
11200,1,employed,1,12665,0.9208535,
11201,0,student,0,7249,0.64141554,
11202,1,student,0,0,0.27444756,
11203,1,employed,1,7199,0.93094838,
11204,1,employed,1,12983,0.0,
11205,1,employed,1,27386,0.71287453,0.07380923416085633
11206,1,employed,1,5908,0.0,
11207,0,unemployed,1,0,0.80857986,
11208,1,employed,0,9011,0.18203038,
11209,1,employed,1,35871,0.0,0.08510195333377908
11210,0,employed,1,7574,0.52836013,
11211,1,student,0,0,0.70674336,
11212,1,employed,1,8153,0.62422037,
11213,1,employed,1,11073,0.8914687,
11214,1,employed,1,79605,0.0,
11215,1,student,0,3739,0.99072576,
11216,1,employed,1,9972,0.22991109,
11217,1,student,0,0,0.92846841,
11218,1,student,0,12836,0.97616023,
11219,1,employed,1,29690,0.0,
11220,1,employed,0,8197,0.81477118,
11221,1,employed,1,7743,0.83001077,
11222,1,employed,0,11099,0.63767385,
11223,1,employed,1,16633,0.79379839,
11224,1,student,0,23834,0.74898899,0.04260759773233065
11225,0,employed,0,6377,0.91299707,
11226,1,employed,1,17748,0.0,
11227,1,unemployed,1,0,0.058947846,
11228,0,employed,1,6127,0.62048018,
11229,1,student,0,0,0.93109953,
11230,1,student,0,0,0.87019378,
11231,1,employed,0,38361,0.0057550319,
11232,1,employed,1,10477,0.50741094,
11233,1,employed,0,14367,0.058496229,
11234,0,employed,0,42880,0.0,0.046024940807562816
11235,1,employed,1,36872,0.63779575,0.05261009756696697
11236,1,employed,0,5609,0.73501617,
11237,1,student,0,0,0.73158395,
11238,0,employed,0,62917,0.75024956,0.07395722276576516
11239,1,employed,0,6066,0.81201226,
11240,1,employed,0,10092,0.0,
11241,1,employed,0,9000,0.60615849,
11242,1,retired,1,13466,0.0,0.07405124744251446
11243,1,employed,1,5757,0.68335974,
11244,1,unemployed,0,6157,0.0,
11245,0,employed,1,24524,0.0,0.047047242100777015
11246,0,student,1,0,0.87944371,0.05043395724326832
11247,1,employed,1,11734,0.8244493,
11248,1,student,0,0,0.76039308,
11249,1,employed,1,11045,0.0,
11250,0,employed,1,7578,0.69649214,
11251,1,employed,0,10800,0.0,
11252,0,unemployed,1,0,0.85389996,
11253,1,employed,1,12968,0.6062535,
11254,1,employed,1,14105,0.084187329,
11255,1,employed,0,24632,0.59698063,
11256,1,unemployed,1,30955,0.0,0.06669503145980288
11257,1,employed,1,8181,0.30413461,
11258,1,employed,1,20298,0.57025594,0.09120737877422261
11259,1,employed,1,10525,0.076520681,
11260,1,employed,0,16815,0.88284779,
11261,0,employed,1,26240,0.0089876177,
11262,1,employed,1,15452,0.48756525,
11263,1,employed,1,5862,0.63610107,
11264,0,employed,1,17587,0.245805,
11265,0,employed,1,4728,0.50777465,
11266,1,unemployed,1,23613,0.0083527546,
11267,0,employed,1,6939,0.22696355,
11268,1,unemployed,1,14063,0.9584738,
11269,1,student,0,6814,0.5540204,
11270,0,employed,1,5269,0.0,
11271,0,employed,1,4129,0.53875804,
11272,1,retired,0,10819,0.0,
11273,1,student,0,0,0.62902582,
11274,1,employed,1,6409,0.59804183,
11275,1,student,1,0,0.84424525,
11276,1,employed,1,19175,0.69312114,
11277,0,unemployed,1,25376,0.80815339,0.052575242635349975
11278,1,employed,1,8353,0.59770775,
11279,1,employed,1,12623,0.0,
11280,1,employed,0,29059,0.55408847,0.05299665043787878
11281,1,retired,1,5724,0.24327071,
11282,1,unemployed,0,6993,0.87423867,
11283,1,employed,0,20309,0.30747297,
11284,0,retired,1,8433,0.20547211,
11285,1,unemployed,0,9815,0.0,
11286,1,student,0,0,0.72824752,
11287,1,unemployed,0,0,0.37588236,
11288,0,employed,0,24778,0.5852716,0.09113605619223936
11289,0,unemployed,1,16093,0.63264388,
11290,0,employed,0,6390,0.0,
11291,1,employed,1,23787,0.23661956,
11292,0,retired,0,10411,0.0,
11293,0,student,0,0,0.88347578,
11294,1,employed,1,6244,0.92966509,
11295,0,employed,1,8981,0.0,
11296,1,employed,1,7426,0.99753839,
11297,1,retired,0,4205,0.22318359,
11298,1,employed,1,18412,0.54831398,
11299,1,employed,1,8611,0.3069934,
11300,1,unemployed,1,10765,0.64764959,0.07421400099519627
11301,1,student,0,0,0.82735908,
11302,1,unemployed,1,84663,0.0,0.04
11303,1,employed,1,5843,0.0,
11304,1,employed,1,35690,0.37600654,0.08374468364385923
11305,1,unemployed,0,8560,0.51944751,
11306,0,employed,0,40352,0.90256608,0.046160769072927585
11307,1,employed,1,21831,0.0,0.082134052517363
11308,0,retired,1,1574,0.11084275,
11309,1,employed,1,5321,0.7814672,
11310,1,employed,1,11609,0.0,
11311,0,student,0,0,0.64443123,
11312,1,student,0,4683,0.55661631,
11313,1,employed,1,37824,0.0,0.0666610049493606
11314,0,employed,1,11011,0.36487347,
11315,1,retired,1,4060,0.11837208,
11316,1,employed,1,12436,0.0,
11317,0,employed,0,13968,0.0,0.05336702009850727
11318,1,student,0,0,0.055692155,
11319,1,student,0,5854,0.75429392,
11320,0,student,0,22762,0.80429626,
11321,1,employed,1,9200,0.64732367,
11322,1,employed,1,7457,0.64906275,
11323,1,employed,0,12590,0.03940431,
11324,1,employed,1,8316,0.15454417,
11325,1,employed,1,14847,0.58950287,
11326,1,employed,0,34541,0.18733487,0.07657332382173732
11327,1,employed,1,15903,0.33632597,
11328,1,retired,0,8883,0.0,
11329,1,employed,1,46348,0.55390275,0.04519830387770139
11330,1,student,0,0,0.92766076,
11331,0,retired,1,4386,0.15232079,
11332,1,retired,0,53674,0.0,
11333,1,employed,0,40010,0.0,0.053339896030370704
11334,0,student,0,0,0.20347771,
11335,1,student,0,4039,0.43808877,
11336,0,employed,0,29637,0.090852298,
11337,1,employed,1,7332,0.0052027376,
11338,1,employed,1,9340,0.76976055,
11339,1,employed,1,9615,0.0,
11340,1,retired,1,64107,0.23538835,0.05130113059120352
11341,1,employed,1,19783,0.57375187,
11342,0,employed,1,19083,0.6366688,0.06873141677283968
11343,0,student,0,0,0.0,
11344,1,employed,0,96488,0.0,0.04094107529764963
11345,1,employed,0,13913,0.36045519,
11346,1,employed,1,6389,0.40092745,
11347,0,employed,1,6856,0.94609016,0.05909918743975405
11348,1,unemployed,1,0,0.0,
11349,1,student,1,0,0.17075971,
11350,1,retired,1,5911,0.0,
11351,1,employed,1,8639,0.0,
11352,1,employed,1,21439,0.18337987,
11353,1,unemployed,1,11354,0.63092238,
11354,1,employed,0,15122,0.0,
11355,1,student,0,0,0.045434814,
11356,0,student,0,0,0.0,
11357,1,employed,1,45796,0.0,0.041441540902936044
11358,0,unemployed,1,0,0.42750371,
11359,0,employed,1,10501,0.21085647,
11360,1,employed,1,10518,0.026517235,
11361,1,student,0,25388,0.92728865,
11362,0,employed,1,5359,0.0,
11363,1,student,0,5718,0.24030019,
11364,1,student,0,0,0.83024955,
11365,1,student,0,3766,0.88309443,
11366,1,employed,1,16334,0.64322883,
11367,1,retired,0,4342,0.25150943,
11368,0,employed,1,12525,0.8060357,
11369,0,employed,1,9397,0.95904356,
11370,0,retired,1,2460,0.29596767,
11371,1,student,0,11370,0.074331783,0.07499881073563747
11372,1,employed,1,11774,0.0,
11373,1,unemployed,0,0,0.98768479,
11374,1,student,0,3164,0.86872238,
11375,0,employed,1,9700,0.0,
11376,1,unemployed,0,0,0.47426921,
11377,0,student,0,0,0.8749159,
11378,1,employed,1,68178,0.9353689,0.041507613447911956
11379,0,employed,0,7833,0.0,
11380,1,employed,1,34628,0.58324564,0.0497530423978315
11381,1,employed,1,23597,0.87798345,0.05908619654447468
11382,0,employed,1,15261,0.0,
11383,1,employed,1,9120,0.88408703,
11384,1,employed,1,32167,0.0,
11385,1,employed,1,9322,0.0,
11386,1,employed,0,21602,0.0,0.0740384086413434
11387,1,unemployed,1,15036,0.61773294,
11388,1,student,0,24442,0.80496621,0.0413351134846462
11389,1,employed,1,133061,0.0,0.040553247089567174
11390,1,employed,1,20214,0.58456922,
11391,1,employed,1,29128,0.69786465,0.05397404380119813
11392,1,employed,0,13370,0.77761883,
11393,1,employed,1,11183,0.68239993,
11394,1,employed,1,18309,0.67488682,
11395,0,employed,1,7252,0.13729647,
11396,0,student,0,0,0.0,
11397,0,unemployed,0,20298,0.0,
11398,0,employed,1,29007,0.22919725,
11399,0,retired,1,2130,0.078245185,
11400,1,employed,1,22839,0.59518671,0.06410565386850026
11401,1,student,0,11683,0.29898077,
11402,1,employed,1,6927,0.50579184,
11403,0,employed,0,21075,0.95797783,
11404,1,employed,0,7138,0.0,
11405,0,unemployed,1,0,0.88382244,
11406,0,retired,1,3678,0.0,
11407,0,employed,1,348375,0.25643772,0.044031939283737845
11408,1,employed,0,9656,0.9817,
11409,0,employed,1,9641,0.6467768,
11410,0,student,0,0,0.81173474,
11411,1,employed,1,55225,0.0,0.041355055832303374
11412,1,employed,1,99770,0.40780127,0.04443514495433039
11413,0,employed,0,20723,0.4070324,
11414,1,employed,1,37221,0.040762372,
11415,1,employed,1,10943,0.38164219,
11416,0,employed,1,10249,0.6748789,
11417,1,unemployed,1,5196,0.5921002,
11418,0,employed,1,15013,0.52151614,0.056897713128602825
11419,1,employed,0,8519,0.51789725,
11420,1,retired,1,7332,0.28251705,
11421,0,employed,0,85621,0.71257359,0.040576400422123515
11422,1,employed,0,85001,0.10623901,0.041549670342740104
11423,1,unemployed,1,23426,0.46513605,0.08660631094206384
11424,1,employed,1,8909,0.0,
11425,0,student,0,0,0.89880598,
11426,1,retired,0,16459,0.0,
11427,1,employed,1,14310,0.0,
11428,0,unemployed,1,0,0.57730407,
11429,1,retired,1,5018,0.20108998,
11430,1,employed,1,7981,0.55391693,
11431,1,employed,1,9332,0.39236873,
11432,1,employed,1,5891,0.0,
11433,1,employed,1,6160,0.32770216,
11434,1,employed,0,8668,0.77973783,
11435,1,employed,1,5420,0.0,
11436,1,employed,1,13005,0.59380478,
11437,1,employed,1,20792,0.0,0.05547773286513119
11438,1,employed,0,11956,0.54742622,0.08919404841660811
11439,1,student,0,0,0.0051284805,
11440,0,employed,1,22678,0.034326013,
11441,1,employed,1,35576,0.006349355,0.09067231507514179
11442,1,employed,1,7466,0.0,
11443,1,retired,1,4364,0.14259693,
11444,1,employed,1,16443,0.0,
11445,0,employed,0,28320,0.0,0.06958875781554087
11446,1,employed,1,9721,0.81745887,
11447,1,employed,0,35536,0.74579507,0.06314624261657753
11448,1,employed,0,10926,0.10426708,
11449,0,student,0,0,0.35228148,
11450,1,employed,1,13947,0.67030597,
11451,1,employed,0,27595,0.27885401,
11452,1,employed,0,56877,0.580235,0.04040385457922836
11453,1,employed,1,8579,0.48951924,
11454,1,student,1,0,0.92422879,
11455,1,retired,1,33946,0.12823063,0.06974805026070385
11456,0,unemployed,1,9052,0.73372614,
11457,1,employed,1,22128,0.62659186,0.06217604595035693
11458,1,student,0,0,0.0,
11459,1,retired,1,18521,0.21263976,
11460,1,employed,1,8099,0.80027241,
11461,1,student,0,14706,0.82010233,0.0566032760827158
