id,sex,employment,marital,income,social2
208261,1,employed,1,6600,.4770171
208262,1,student,0,17449,.85330677
208263,0,employed,1,5903,.31821984
208264,0,employed,1,9740,0
208265,0,employed,1,14700,0
208266,1,retired,1,4452,0
208267,1,employed,1,12021,.75307816
208268,1,employed,1,8473,0
208269,1,employed,0,15395,.52868748
208270,0,unemployed,1,8925,.68711609
208271,1,employed,0,20247,.35657084
208272,0,employed,0,31600,.24800853
208273,1,employed,0,58712,.60892111
208274,1,employed,1,13450,0
208275,0,employed,1,4917,.7317757
208276,0,retired,0,4639,.19313093
208277,0,student,0,0,.40538457
208278,0,employed,1,5513,.52983457
208279,1,employed,1,7777,.67265427
208280,1,student,0,0,.95257264
208281,1,employed,1,7287,.5580771
208282,0,retired,1,609,0
208283,1,retired,0,8950,.17830695
208284,1,employed,1,12337,.19150317
208285,0,employed,0,5346,.79519981
208286,1,student,0,0,.85292929
208287,1,employed,1,11523,.4033573
208288,1,retired,0,6016,.17459065
208289,1,employed,1,13450,.55899698
208290,1,unemployed,1,15232,.81255013
208291,0,student,0,0,.88589454
208292,1,employed,1,16686,.23530073
208293,0,employed,0,20875,.7983048
208294,1,employed,1,20428,.57430542
208295,1,unemployed,0,22792,0
208296,1,student,0,0,0
208297,1,employed,1,5808,.6166833
208298,1,unemployed,1,0,.77834308
208299,1,student,1,0,.74160582
208300,1,student,0,0,.0013045494
208301,0,unemployed,1,10767,.81584346
208302,1,employed,0,21830,.78338832
208303,1,employed,0,10356,.51143223
208304,0,student,0,0,.088594869
208305,1,employed,1,16220,0
208306,1,unemployed,1,0,.57257426
208307,0,employed,0,15245,.60882574
208308,0,employed,1,6350,.72951293
208309,1,employed,1,55543,.68186355
208310,1,employed,1,7380,0
208311,1,employed,1,6636,.24726823
208312,1,employed,1,24493,.73148078
208313,1,student,0,0,.11421956
208314,1,employed,1,26042,.53450519
208315,0,employed,1,6731,.091663659
208316,0,employed,1,5891,.83191955
208317,0,employed,1,15064,.67659128
208318,1,employed,1,11894,.77399689
208319,1,student,0,36139,.98819548
208320,1,student,0,0,.46651655
208321,1,employed,1,20776,.61608678
208322,1,employed,1,16553,.74005967
208323,1,employed,0,10226,.61935663
208324,1,employed,1,17440,.38834646
208325,1,employed,1,80948,.2990061
208326,1,unemployed,0,0,.85811311
208327,1,unemployed,1,0,.81393147
208328,1,retired,1,7848,.28711429
208329,1,retired,1,19789,0
208330,1,employed,0,27489,.5795694
208331,0,employed,1,7052,0
208332,1,retired,1,15941,.26988158
208333,1,student,0,0,.8843106
208334,1,student,0,0,0
208335,1,unemployed,0,12140,.0049365629
208336,1,employed,1,10665,.99679393
208337,1,employed,1,14356,.84944046
208338,1,employed,1,8228,.36327741
208339,0,employed,1,7255,.37027386
208340,1,employed,1,14042,.62134677
208341,1,employed,1,17264,.91784316
208342,1,employed,1,7988,0
208343,1,employed,0,28167,.23793983
208344,1,unemployed,1,19401,.57694244
208345,1,student,1,0,.97106725
208346,1,employed,1,118242,0
208347,1,student,0,33572,.0077781091
208348,1,employed,1,17119,.5376156
208349,0,student,0,17038,.81748879
208350,1,employed,0,8368,0
208351,0,student,0,0,0
208352,1,employed,1,5177,.58909881
208353,0,student,0,7326,.6128847
208354,1,retired,0,9109,.050266575
208355,0,employed,1,13224,.6103062
208356,0,employed,1,27196,.55166346
208357,0,employed,1,5462,0
208358,1,employed,1,9089,.72784901
208359,1,employed,1,14835,0
208360,1,student,0,8275,.1649022
208361,1,employed,0,7233,.50276619
208362,0,student,0,0,.72372556
208363,1,employed,0,13250,.32851037
208364,1,employed,0,6825,0
208365,1,employed,1,13649,.55617338
208366,1,student,0,0,.93441838
208367,1,employed,1,41855,.5945121
208368,0,employed,1,4404,.54308957
208369,1,employed,1,9515,.91080105
208370,1,employed,1,9066,.27823907
208371,1,retired,0,37467,0
208372,1,employed,1,8881,.36357689
208373,0,unemployed,0,0,.30072054
208374,1,employed,0,15182,0
208375,1,employed,0,15976,0
208376,1,unemployed,0,0,0
208377,1,employed,1,23213,.89865953
208378,1,employed,0,36602,.66364402
208379,1,employed,0,10414,.2478292
208380,0,retired,1,3232,.15915887
208381,1,employed,0,6798,.83724809
208382,1,employed,1,16502,.76278901
208383,0,student,0,0,0
208384,1,employed,1,29394,.031154206
208385,1,retired,1,16069,.28227159
208386,1,employed,1,19358,.63651651
208387,1,employed,1,18620,.54182619
208388,1,employed,1,32688,0
208389,1,employed,0,9724,0
208390,1,employed,0,5485,.93725163
208391,1,employed,0,15583,0
208392,1,student,0,27150,.78128839
208393,0,unemployed,1,0,.6866973
208394,1,employed,0,15465,.70320195
208395,0,employed,1,6846,0
208396,0,employed,1,44965,0
208397,1,student,0,7858,.99463809
208398,1,student,0,0,0
208399,1,employed,1,6768,0
208400,0,employed,0,9405,0
208401,1,employed,0,45252,0
208402,0,employed,1,6571,.70731097
208403,1,employed,0,9228,.037947226
208404,0,unemployed,1,7975,.59068042
208405,1,employed,0,15371,.50381649
208406,1,retired,1,49582,.12541416
208407,1,employed,1,10960,.92439806
208408,0,employed,1,4352,.64471334
208409,1,unemployed,0,12611,.08436586
208410,1,employed,0,46519,.29081452
208411,1,employed,0,37886,.86606485
208412,1,employed,1,63489,0
208413,1,employed,0,23675,.81496805
208414,1,student,0,0,.38682556
208415,1,employed,1,65972,.08711578
208416,0,employed,1,8155,.55376703
208417,1,employed,1,9077,.55544716
208418,0,unemployed,1,10388,.57303882
208419,0,unemployed,1,0,.57227814
208420,0,student,0,0,0
208421,0,student,0,0,.90797937
208422,1,student,0,0,.30929339
208423,1,employed,0,10319,0
208424,0,employed,1,9573,.16509447
208425,1,employed,1,9360,.69305599
208426,0,employed,1,17488,.67966008
208427,1,student,0,0,.75692785
208428,0,employed,1,8304,.7097019
208429,1,student,0,0,.022597264
208430,1,employed,1,7051,.92565781
208431,1,retired,0,21353,.033709023
208432,1,employed,1,41686,.65240276
208433,1,employed,0,8536,0
208434,1,employed,0,17275,.75551903
208435,0,employed,1,79657,.23044428
208436,1,unemployed,0,0,.30638322
208437,1,retired,1,4807,0
208438,0,employed,0,8121,.16609602
208439,1,unemployed,0,10309,.76706034
208440,1,employed,1,27087,.53144634
208441,1,employed,1,45233,.39380187
208442,1,employed,1,5453,.31377575
208443,1,student,0,0,.84812677
208444,0,employed,1,6028,.79606783
208445,1,student,0,0,.90956128
208446,0,employed,0,13727,.37706029
208447,1,employed,1,5955,.70376128
208448,1,employed,0,6239,0
208449,0,employed,1,17313,0
208450,1,employed,0,6827,.046808172
208451,1,retired,1,10657,.25754896
208452,1,employed,1,13772,.84325284
208453,1,retired,1,39326,.20344639
208454,1,employed,0,6522,.12199025
208455,0,student,0,0,.99505198
208456,1,employed,1,6920,.75170714
208457,1,unemployed,1,6809,.79518515
208458,1,employed,1,18293,0
208459,1,student,0,0,.8854019
208460,1,employed,1,21043,.77622122
208461,1,employed,1,16152,.74739134
208462,0,retired,1,3251,.20723744
208463,1,employed,1,116099,.67239428
208464,1,employed,1,5566,.44057438
208465,1,unemployed,1,0,.62113744
208466,1,student,0,0,.95176023
208467,1,retired,1,5493,.17911595
208468,0,employed,0,30927,.17633553
208469,1,student,0,0,.837883
208470,1,employed,1,10103,.44843268
208471,0,unemployed,1,12802,.93541497
208472,1,retired,1,18104,0
208473,1,student,0,28359,.015618242
208474,1,employed,0,6925,.58544731
208475,1,student,0,17155,.95345658
208476,1,employed,1,19128,.056918889
208477,1,employed,1,8691,.74132258
208478,1,retired,0,6989,0
208479,0,employed,1,7495,.16062097
208480,1,student,0,546969,.7279017
208481,0,employed,1,27504,0
208482,0,retired,0,3916,0
208483,1,employed,1,43826,.56783646
208484,1,employed,1,23692,.15796754
208485,0,unemployed,1,13988,.44609812
208486,0,employed,0,6459,0
208487,0,student,1,0,.3014538
208488,1,employed,1,12568,.10431398
208489,1,unemployed,0,0,.96933419
208490,1,student,0,0,.1527766
208491,1,employed,1,39405,.86773354
208492,1,employed,1,17668,.4688229
208493,0,employed,1,9345,.57244521
208494,1,employed,1,38880,.80961293
208495,0,employed,0,7868,0
208496,1,employed,1,8172,.61753482
208497,1,retired,1,71871,.00054475386
208498,1,employed,1,16048,.10107078
208499,1,employed,1,10506,0
208500,1,employed,1,10295,.81456077
208501,1,employed,0,5362,.42237356
208502,0,employed,1,4897,.64221299
208503,0,employed,0,44215,.10180841
208504,1,employed,1,22747,.53051674
208505,1,unemployed,1,0,.58692741
208506,1,employed,1,7575,0
208507,1,retired,1,9689,.3343561
208508,1,unemployed,0,0,.60415787
208509,0,employed,1,5777,0
208510,1,student,0,0,.9113338
208511,0,employed,1,10175,.56089008
208512,1,employed,1,5883,.18354288
208513,1,employed,0,16769,0
208514,1,employed,1,121708,.60586667
208515,1,employed,1,40425,.63186985
208516,1,employed,0,11484,.57367843
208517,1,employed,1,35802,.27997002
208518,1,student,0,0,.89319307
208519,1,employed,0,11429,.77950341
208520,0,unemployed,1,24702,.22850572
208521,1,employed,0,7275,0
208522,1,employed,1,5150,0
208523,1,student,0,43762,.94544894
208524,1,retired,1,6342,.338947
208525,1,student,0,0,.13387266
208526,1,employed,1,15247,.64985067
208527,1,student,0,0,.81971359
208528,1,retired,1,19009,.26594168
208529,1,retired,1,27430,.26431137
208530,1,employed,1,18610,.69822222
208531,0,employed,1,8236,.7883063
208532,1,employed,0,14536,.04864623
208533,0,retired,1,3473,0
208534,1,retired,1,9810,.026208788
208535,1,employed,1,33658,0
208536,1,employed,0,80467,.041282441
208537,0,retired,1,1483,0
208538,1,employed,1,132326,.97156858
208539,0,employed,1,13970,.511307
208540,0,retired,0,3819,.13525233
208541,1,employed,1,62982,0
208542,1,employed,0,12384,.53508312
208543,0,student,0,0,.73817939
208544,1,employed,1,31675,.60679132
208545,1,student,0,0,.81259954
208546,0,unemployed,1,8462,.25923556
208547,0,employed,1,50475,.71131426
208548,1,employed,1,21230,.50487006
208549,1,unemployed,1,10535,.65547484
208550,1,employed,1,13359,.83356112
208551,1,employed,1,30059,.2002006
208552,1,student,0,0,.67519343
208553,1,employed,1,10840,.73482209
208554,1,employed,0,309585,.017099807
208555,0,employed,0,9041,.58993161
208556,0,student,0,9208,.89170051
208557,1,employed,1,6965,.81497157
208558,1,employed,1,10902,.58844018
208559,1,employed,1,16656,.30020449
208560,1,employed,0,21113,.53804719
208561,1,employed,0,10052,.39277416
208562,0,employed,1,689362,.079012871
208563,1,student,0,24856,.98527777
208564,0,employed,0,23163,.85994995
208565,1,employed,0,13800,.52587599
208566,1,employed,1,152267,.67103946
208567,1,employed,1,10803,.51744521
208568,1,employed,0,10067,0
208569,1,employed,1,12609,0
208570,0,employed,0,7447,0
208571,1,employed,1,8113,0
208572,0,retired,1,6940,0
208573,1,employed,1,18505,.60136968
208574,1,unemployed,1,0,.76691818
208575,1,employed,1,13007,.29982632
208576,0,employed,1,9237,0
208577,1,employed,1,17110,.22827266
208578,1,unemployed,1,0,.057326578
208579,1,unemployed,1,10593,.54552269
208580,1,employed,1,39715,.41227248
208581,1,employed,0,14652,.77029932
208582,1,retired,1,3420,.21063595
208583,1,retired,1,20084,.013153978
208584,0,retired,1,5029,.30426258
208585,0,employed,0,6678,0
208586,0,unemployed,1,0,.51135993
208587,1,employed,1,19013,.55563951
208588,1,retired,0,6957,.30134705
208589,1,employed,1,7486,.94282889
208590,1,employed,1,11247,.25256315
208591,0,retired,1,7579,0
208592,1,retired,1,17417,0
208593,1,employed,1,5917,0
208594,0,employed,1,135098,.31367463
208595,1,employed,0,60151,.55713886
208596,1,employed,0,13059,.21177493
208597,1,employed,1,35879,.45357749
208598,0,employed,1,5589,0
208599,1,student,0,0,.82299864
208600,0,employed,1,5862,.10047138
208601,1,unemployed,1,0,0
208602,1,employed,1,8186,.77039862
208603,1,student,0,0,.35409829
208604,1,employed,1,6788,.053993959
208605,0,student,0,0,.92303103
208606,1,employed,0,28440,0
208607,1,employed,1,8452,.1327652
208608,1,employed,1,7892,0
208609,1,retired,0,6207,.20574757
208610,1,employed,1,65803,0
208611,1,employed,0,11797,.26051164
208612,0,employed,1,10203,.13225289
208613,1,unemployed,0,0,.17041142
208614,1,student,0,0,.96546882
208615,1,student,0,18452,.72209102
208616,1,student,0,3077,.83481646
208617,0,retired,0,61789,.2987999
208618,1,student,0,0,.46868315
208619,0,employed,1,23030,.23334467
208620,1,employed,1,22457,.3665289
208621,1,student,0,16099,.41953474
208622,1,student,0,0,.93757856
208623,0,employed,0,32263,.15477437
208624,0,employed,1,17485,.67579818
208625,1,unemployed,1,5350,.57683307
208626,1,employed,1,7547,.60253978
208627,1,employed,1,13661,.43204373
208628,0,student,0,9045,.95769215
208629,1,employed,0,10584,.76683998
208630,1,student,1,25440,.22687247
208631,0,employed,1,43048,.5629065
208632,0,unemployed,1,28588,.46528068
208633,0,employed,0,9763,.27959853
208634,0,unemployed,0,0,.50593245
208635,1,unemployed,1,0,0
208636,0,employed,1,6053,0
208637,1,retired,1,3247,0
208638,1,employed,0,5731,.31434944
208639,1,student,0,26599,.57877308
208640,1,employed,1,12009,.73067337
208641,0,retired,1,2384,.073896527
208642,1,student,0,5390,.88738626
208643,1,student,0,15217,.85434407
208644,0,unemployed,1,28228,.29537812
208645,1,employed,1,32984,.1481518
208646,1,employed,1,10619,.060088973
208647,1,employed,1,10705,.76181334
208648,0,student,0,0,.4548654
208649,1,employed,1,43419,.57041711
208650,0,employed,1,10309,.64697397
208651,1,student,0,0,.96324772
208652,1,employed,1,17197,.23442601
208653,0,retired,1,28415,.23582685
208654,1,employed,1,11609,.51422554
208655,0,retired,1,4090,.042161308
208656,1,unemployed,0,0,.3110216
208657,1,employed,1,7796,.48262581
208658,1,retired,1,9245,0
208659,1,unemployed,1,0,0
208660,1,student,0,0,.90295142
208661,1,employed,1,7386,.66544312
208662,1,employed,0,11286,.6008839
208663,1,employed,1,16231,.082284264
208664,1,student,0,0,.93640107
208665,1,employed,0,20122,.42851418
208666,1,retired,1,12159,.37122279
208667,1,employed,0,41379,.84968334
208668,1,employed,1,29942,.35032177
208669,1,employed,0,10471,.80265075
208670,1,employed,1,6868,.99480784
208671,1,employed,1,17695,.62592357
208672,1,unemployed,1,7939,.30180755
208673,1,retired,0,1791,.38799977
208674,1,employed,0,5805,.83012331
208675,1,employed,0,7214,.68821347
208676,1,employed,1,6693,0
208677,1,employed,0,227480,.39338362
208678,0,employed,1,6334,.64820701
208679,1,employed,1,31510,.63823813
208680,1,employed,1,20748,.58367401
208681,0,unemployed,1,38176,.37425265
208682,1,unemployed,1,8581,0
208683,0,employed,1,6801,0
208684,1,retired,0,13430,.20621507
208685,1,student,0,0,.31630802
208686,1,unemployed,1,0,.83385432
208687,0,retired,1,2234,0
208688,1,employed,0,8871,0
208689,1,employed,1,5650,.25549817
208690,1,student,0,0,.88787687
208691,0,employed,1,14468,.1102256
208692,0,retired,1,3728,.19558358
208693,0,employed,0,17011,0
208694,1,student,0,0,.22383657
208695,0,employed,1,9273,0
208696,0,employed,1,6346,.41668883
208697,1,employed,1,9840,.23035631
208698,1,retired,0,5212,0
208699,1,student,0,0,.99735451
208700,1,employed,1,22921,.10872489
208701,0,unemployed,1,0,.61412883
208702,1,student,1,0,.72177184
208703,1,employed,1,13998,.32866523
208704,0,retired,0,11682,.37601668
208705,1,employed,1,12619,.56548047
208706,1,student,0,0,.90195727
208707,1,employed,1,9987,.71483833
208708,1,employed,1,23542,.57495236
208709,1,retired,1,62269,0
208710,1,employed,1,10333,.59577888
208711,0,student,0,0,.89373171
208712,1,employed,1,39216,.4467454
208713,0,employed,1,10751,.77926254
208714,1,employed,1,6790,.00038621956
208715,0,employed,1,29869,.033326488
208716,0,student,0,0,.73174953
208717,1,employed,1,6343,0
208718,0,employed,0,21510,.62911505
208719,0,unemployed,1,16991,.83272713
208720,0,employed,1,21994,0
208721,1,student,0,0,0
208722,0,employed,1,25166,0
208723,1,employed,0,19226,.421087
208724,1,employed,1,18133,.34443063
208725,1,employed,1,11311,.58822972
208726,1,student,1,0,.6423226
208727,1,employed,0,50395,.66257173
208728,0,employed,0,9979,.92471284
208729,0,unemployed,1,0,.61066037
208730,1,retired,1,7878,.3551122
208731,0,student,0,0,.31162494
208732,1,employed,1,46858,.75890684
208733,0,employed,1,8680,.59140438
208734,1,unemployed,1,0,.18789133
208735,0,student,0,0,.58239746
208736,0,unemployed,1,17806,.45739165
208737,1,employed,1,14754,.11871308
208738,1,employed,1,176985,.8494646
208739,1,employed,1,8948,.37707701
208740,0,employed,1,11368,.67553294
208741,0,unemployed,1,0,0
208742,1,employed,1,19581,.52349436
208743,1,employed,1,7717,0
208744,1,employed,0,6720,.42422894
208745,1,employed,0,34997,.2142781
208746,1,employed,0,10736,0
208747,1,employed,1,12544,.60072982
208748,0,employed,1,7917,.56693763
208749,1,unemployed,1,0,0
208750,1,unemployed,1,21102,0
208751,1,retired,0,16848,.098855272
208752,1,employed,0,10829,.71274745
208753,0,employed,1,202248,.35015085
208754,0,employed,1,10218,.24223037
208755,1,employed,0,28086,.25300685
208756,1,unemployed,1,0,.64071721
208757,1,employed,1,16404,.050155163
208758,0,unemployed,1,0,.56360906
208759,1,student,0,12093,.25827539
208760,1,employed,1,29442,.58736247
208761,0,unemployed,1,19976,.73486775
208762,0,employed,1,7778,.6345613
208763,1,employed,1,15904,.46099782
208764,1,unemployed,1,10399,.79084063
208765,1,employed,1,6049,0
208766,1,unemployed,1,6555,.79314882
208767,1,employed,1,12847,.50231498
208768,1,employed,1,50393,.46089107
208769,1,retired,0,7057,0
208770,1,employed,1,19794,0
208771,0,employed,1,12647,0
208772,1,employed,1,10476,.38822353
208773,1,student,0,0,.45076472
208774,1,retired,0,5686,.10711567
208775,1,employed,0,32030,.79813117
208776,1,employed,1,11573,.24891211
208777,0,employed,1,8401,.51288873
208778,1,employed,1,10164,.05225556
208779,1,unemployed,1,0,0
208780,1,unemployed,1,10489,0
208781,0,unemployed,1,0,.92313915
208782,0,unemployed,1,5544,.0070291944
208783,1,employed,0,28090,.5214687
208784,1,employed,1,7686,.66404307
208785,1,employed,0,8400,.60992491
208786,1,retired,1,9175,.20714262
208787,1,retired,1,11793,0
208788,1,unemployed,0,9495,.50561482
208789,0,employed,0,31877,.75981647
208790,1,student,0,0,.75007111
208791,1,unemployed,0,0,0
208792,1,retired,1,9086,.38311529
208793,1,employed,1,5142,.86971951
208794,1,employed,1,16044,.61033213
208795,1,retired,1,7227,.30581772
208796,1,employed,0,6734,.84450424
208797,1,employed,0,139272,.50487149
208798,1,employed,1,16274,.12079707
208799,1,employed,1,37506,.51479709
208800,1,employed,1,13796,.54319876
208801,1,employed,1,15088,.34625348
